t,year,quarter,agentID,age,tenure_q,loc,isAg,attachment,layers,nLayers,agYF,subsistBase,subsistNow,inflator,grossIncome,sharedOut,netIncome,agIncomeYTD,wealth_start,wealth_end,wealth_expect,wealth_resid,layerIncome,prodBonus,sharedIn,income_expect,income_resid,TOD,inSouth,buffer,lastShortfall,trapped,exitReason
12,1987,4,181,63.2001123345071,12,19,0,0.314742631653055,(none),0,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-18.8515528304894,-20.9935846804894,-20.9935846804894,0,0,0,0,0,0,-9999,1,0.42,0,0,
12,1987,4,209,67.7557126531355,12,10,1,0.254815585195161,unskilled1|school|maize,3,0.755088175,1.75,2.17859569375,1.244911825,0.180533085336538,0,0.180533085336538,10.752,-2.19915743355809,-4.19722004197155,-4.19722004197155,0,0.180533085336538,0,0,0.180533085336538,0,-9999,0,0.42,0,1,
13,1988,1,9,36.7466275388993,13,19,1,0.105814546178561,cassava,1,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-22.8428905985699,-24.9849224485699,-24.9849224485699,0,0,0,0,0,0,-9999,1,0.438786551616,7.99540959368275,1,
13,1988,1,28,17.0698879284411,13,19,1,0.924177843510159,maize|cassava,2,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-12.7417980884005,-14.8838299384005,-14.8838299384005,0,0,0,0,0,0,-9999,1,0.438786551616,2.89812815863415,1,
13,1988,1,46,49.9708448812767,13,20,1,0.578894378941124,unskilled1|maize|industrial_crop,3,0.7791776,1.75,2.1364392,1.2208224,2.29179613369963,0,2.29179613369963,0,-13.1695034984276,-13.0141465647279,-13.0141465647279,0,2.29179613369963,0,0,2.29179613369963,0,-9999,1,0.439237542912,1.35738871940246,1,
13,1988,1,50,56.1764620163976,13,19,1,0.877685331511859,unskilled1|maize,2,0.7759818,1.75,2.14203185,1.2240182,0.30782460326087,0,0.30782460326087,0,-15.8808937296383,-17.7151009763774,-17.7151009763774,0,0.30782460326087,0,0,0.30782460326087,0,-9999,1,0.438786551616,2.10831640835367,0,
13,1988,1,56,40.4560544864367,13,20,1,0.729756550973948,unskilled1|maize,2,0.7791776,1.75,2.1364392,1.2208224,0.423946205128205,0,0.423946205128205,0,-14.5697213793843,-16.282214374256,-16.282214374256,0,0.423946205128205,0,0,0.423946205128205,0,-9999,1,0.439237542912,1.44771574426238,0,
13,1988,1,105,80.7788716683031,13,3,1,0.20789050317889,school|maize,2,1,1.75,1.75,1,0,0,0,0,-24.9233265513493,-26.6733265513493,-26.6733265513493,0,0,0,0,0,0,-9999,0,0.4704,0.386284735672958,1,
13,1988,1,163,34.8329655817305,13,20,1,0.978698005003047,unskilled1|school|maize,3,0.7791776,1.75,2.1364392,1.2208224,0.423946205128205,0,0.423946205128205,0,-18.2538601377166,-19.9663531325884,-19.9663531325884,0,0.423946205128205,0,0,0.423946205128205,0,-9999,1,0.439237542912,1.43692732977013,0,
13,1988,1,170,49.222649384944,13,19,1,0.685331488336193,maize,1,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-17.3568323555036,-19.4988642055036,-19.4988642055036,0,0,0,0,0,0,-9999,1,0.438786551616,2.00958473589462,1,
13,1988,1,181,63.4501123345071,13,19,1,0.314742631653055,cassava,1,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-20.9834250800591,-23.1254569300591,-23.1254569300591,0,0,0,0,0,0,-9999,1,0.42,7.86491824795055,0,
13,1988,1,209,68.0057126531355,13,4,1,0.254815585195161,school|maize,2,1,1.75,1.75,1,0,0,0,0,-7.48598480967134,-9.23598480967134,-9.23598480967134,0,0,0,0,0,0,-9999,0,2.185838043256,0,1,
14,1988,2,9,36.9966275388993,14,14,1,0.105814546178561,cassava,1,0.916850033333333,1.75,1.89551244166667,1.08314996666667,7.10717638616405,0,7.10717638616405,7.10717638616405,-29.3930678772565,-24.1814039327591,-24.1814039327591,0,6.93333333333333,0.173843052830719,0,7.10717638616405,0,-9999,0,0.438786551616,7.99540959368275,1,
14,1988,2,28,17.3198879284411,14,19,1,0.924177843510159,maize|cassava,2,0.7759818,1.75,2.14203185,1.2240182,6.37723151739016,0,6.37723151739016,6.37723151739016,-14.8838299384005,-10.6486302710104,-10.6486302710104,0,6.221243072,0.15598844539016,0,6.37723151739016,0,-9999,1,0.438786551616,2.89812815863415,1,
14,1988,2,46,50.2208448812767,14,20,1,0.578894378941124,maize|cassava|industrial_crop,3,0.7791776,1.75,2.1364392,1.2208224,6.43349828412558,0,6.43349828412558,6.43349828412558,-13.0141465647279,-8.71708748060237,-8.71708748060237,0,6.27597576,0.157522524125581,0,6.43349828412558,0,-9999,1,0.439237542912,1.35738871940246,0,
14,1988,2,50,56.4264620163976,14,19,1,0.877685331511859,unskilled1|maize,2,0.7759818,1.75,2.14203185,1.2240182,0.181537586538462,0,0.181537586538462,0,-17.7151009763774,-19.675595239839,-19.675595239839,0,0.181537586538462,0,0,0.181537586538462,0,-9999,1,0.438786551616,2.10831640835367,0,
14,1988,2,56,40.7060544864367,14,20,1,0.729756550973948,unskilled1|cassava,2,0.7791776,1.75,2.1364392,1.2208224,6.90589548412558,0,6.90589548412558,6.43349828412558,-16.282214374256,-11.5127580901305,-11.5127580901305,0,6.74837296,0.157522524125581,0,6.90589548412558,0,-9999,1,0.439237542912,1.44771574426238,0,
14,1988,2,105,81.0288716683031,14,3,1,0.20789050317889,unskilled1|school|maize,3,1,1.75,1.75,1,0.714285714285714,0,0.714285714285714,0,-26.6733265513493,-27.7090408370636,-27.7090408370636,0,0.714285714285714,0,0,0.714285714285714,0,-9999,0,0.4704,0.386284735672958,1,
14,1988,2,163,35.0829655817305,14,21,1,0.978698005003047,school|maize,2,1,1.75,1.75,1,0,0,0,0,-20.9481050786648,-22.6981050786648,-22.6981050786648,0,0,0,0,0,0,-9999,1,0.439237542912,1.43692732977013,1,
14,1988,2,170,49.472649384944,14,19,1,0.685331488336193,maize,1,0.7759818,1.75,2.14203185,1.2240182,0,0,0,0,-19.4988642055036,-21.6408960555036,-21.6408960555036,0,0,0,0,0,0,-9999,1,0.438786551616,2.00958473589462,0,
14,1988,2,181,63.7001123345071,14,19,1,0.314742631653055,cassava|industrial_crop,2,0.7759818,1.75,2.14203185,1.2240182,6.370552905728,0,6.370552905728,6.370552905728,-23.1254569300591,-18.8969358743311,-18.8969358743311,0,6.221243072,0.149309833728,0,6.370552905728,0,-9999,1,0.42,7.86491824795055,0,
14,1988,2,209,68.2557126531355,14,4,1,0.254815585195161,unskilled1|school|maize,3,1,1.75,1.75,1,0.833333333333333,0,0.833333333333333,0,-9.23598480967134,-10.152651476338,-10.152651476338,0,0.833333333333333,0,0,0.833333333333333,0,-9999,0,2.185838043256,0,1,
15,1988,3,9,37.2466275388993,15,8,0,0.105814546178561,school,1,0.9278828,1.75,1.8762051,1.0721172,0,0,0,7.10717638616405,-27.8938739852235,-29.7700790852235,-29.7700790852235,0,0,0,0,0,0,-9999,0,0.438786551616,0,0,
15,1988,3,28,17.5698879284411,15,4,1,0.924177843510159,rice_south|cassava,2,0.8134601,1.75,2.076444825,1.1865399,0,0,0,6.37723151739016,-13.8070808390715,-15.8835256640715,-15.8835256640715,0,0,0,0,0,0,-9999,0,0.438786551616,0,0,
15,1988,3,46,50.4708448812767,15,16,1,0.578894378941124,cassava,1,1,1.75,1.75,1,0,0,0,6.43349828412558,-12.6400198161583,-14.3900198161583,-14.3900198161583,0,0,0,0,0,0,-9999,0,0.439237542912,0,0,
15,1988,3,50,56.6764620163976,15,5,1,0.877685331511859,cassava,1,0.6611582,1.75,2.34297315,1.3388418,0,0,0,0,-27.3508729489772,-29.6938460989772,-29.6938460989772,0,0,0,0,0,0,-9999,0,0.438786551616,0,0,
15,1988,3,56,40.9560544864367,15,14,1,0.729756550973948,unskilled1|cassava,2,0.8784818,1.75,1.96265685,1.1215182,1.03887905357143,0,1.03887905357143,6.43349828412558,-15.4519213049875,-16.3756991014161,-16.3756991014161,0,1.03887905357143,0,0,1.03887905357143,0,-9999,0,0.439237542912,0,0,
15,1988,3,105,81.2788716683031,15,3,1,0.20789050317889,unskilled1|school|maize,3,0.686484875,1.75,2.29865146875,1.313515125,9.07988582572337,0,9.07988582572337,7.48477217788683,-27.7090408370636,-20.9278064800903,-20.9278064800903,0,8.88396159295849,0.195924232764877,0,9.07988582572337,0,-9999,0,0.4704,0.386284735672958,1,
15,1988,3,163,35.3329655817305,15,10,1,0.978698005003047,school|rice_south,2,0.8133293,1.75,2.076673725,1.1866707,0,0,0,0,-23.5150281941009,-25.5917019191009,-25.5917019191009,0,0,0,0,0,0,-9999,0,0.439237542912,0,0,
15,1988,3,170,49.722649384944,15,14,1,0.685331488336193,maize,1,0.8784818,1.75,1.96265685,1.1215182,8.58562316080376,0,8.58562316080376,8.58562316080376,-26.0490414841901,-19.4260751733864,-19.4260751733864,0,8.375616984,0.210006176803757,0,8.58562316080376,0,-9999,0,0.438786551616,0,0,
15,1988,3,181,63.9501123345071,15,6,1,0.314742631653055,rice_north|maize,2,0.694278775,1.75,2.28501214375,1.305721225,9.84669645434336,0,9.84669645434336,16.2172493600714,-26.1631544186213,-18.601470108028,-18.601470108028,0,9.61591450619469,0.230781948148673,0,9.84669645434336,0,-9999,0,0.42,0,0,
15,1988,3,209,68.5057126531355,15,13,1,0.254815585195161,unskilled2|cassava,2,0.764534433333333,1.75,2.16206474166667,1.23546556666667,2.99451602651515,0,2.99451602651515,0,-12.1325077319974,-11.3000564471489,-11.3000564471489,0,2.99451602651515,0,0,2.99451602651515,0,-9999,0,2.185838043256,0,1,
16,1988,4,9,37.4966275388993,16,8,0,0.105814546178561,unskilled1|school,2,0.9278828,1.75,1.8762051,1.0721172,0.144407455882353,0,0.144407455882353,7.10717638616405,-29.7700790852235,-31.5018767293412,-31.5018767293412,0,0.144407455882353,0,0,0.144407455882353,0,-9999,0,0.438786551616,0,1,
16,1988,4,28,17.8198879284411,16,7,1,0.924177843510159,rice_south|cassava,2,0.78023465,1.75,2.1345893625,1.21976535,4.40409242628229,0,4.40409242628229,10.7813239436724,-16.0191132066799,-13.7496101428977,-13.7496101428977,0,4.29636738461538,0.107725041666905,0,4.40409242628229,0,-9999,0,0.438786551616,0,1,
16,1988,4,46,50.7208448812767,16,16,1,0.578894378941124,unskilled1|school|rice_north,3,1,1.75,1.75,1,9.87463999343192,0,9.87463999343192,15.7525827220019,-14.3900198161583,-6.26537982272636,-6.26537982272636,0,9.64646464646465,0.228175346967273,0,9.87463999343192,0,-9999,0,0.439237542912,0,1,
16,1988,4,50,56.9264620163976,16,5,1,0.877685331511859,rice_north|maize,2,0.6611582,1.75,2.34297315,1.3388418,5.66396581389579,0,5.66396581389579,5.66396581389579,-29.6938460989772,-26.3728534350814,-26.3728534350814,0,5.525424,0.138541813895787,0,5.66396581389579,0,-9999,0,0.438786551616,0,1,
16,1988,4,56,41.2060544864367,16,14,1,0.729756550973948,maize|cassava|industrial_crop,3,0.8784818,1.75,1.96265685,1.1215182,0,0,0,6.43349828412558,-16.3756991014161,-18.3383559514161,-18.3383559514161,0,0,0,0,0,0,-9999,0,0.439237542912,0,1,
16,1988,4,105,81.5288716683031,16,3,0,0.20789050317889,unskilled1|unskilled2,2,0.686484875,1.75,2.29865146875,1.313515125,3.19022729567308,0,3.19022729567308,7.48477217788683,-20.9278064800903,-20.0362306531672,-20.0362306531672,0,3.19022729567308,0,0,3.19022729567308,0,-9999,0,0.4704,0.386284735672958,1,
16,1988,4,163,35.5829655817305,16,17,0,0.978698005003047,school,1,0.99659825,1.75,1.7559530625,1.00340175,0,0,0,0,-29.860940652889,-31.616893715389,-31.616893715389,0,0,0,0,0,0,-9999,0,0.439237542912,0,1,
16,1988,4,170,49.972649384944,16,14,1,0.685331488336193,maize,1,0.8784818,1.75,1.96265685,1.1215182,0,0,0,8.58562316080376,-19.4260751733864,-21.3887320233864,-21.3887320233864,0,0,0,0,0,0,-9999,0,0.438786551616,0,1,
16,1988,4,181,64.2001123345071,16,19,1,0.314742631653055,maize,1,0.5726665,1.75,2.497833625,1.4273335,0,0,0,16.2172493600714,-25.8676886523182,-28.3655222773182,-28.3655222773182,0,0,0,0,0,0,-9999,1,0.42,0,1,
16,1988,4,209,68.7557126531355,16,7,1,0.254815585195161,unskilled2|cassava,2,0.78023465,1.75,2.1345893625,1.21976535,2.02512570535714,0,2.02512570535714,0,-13.7767402583378,-13.8862039154807,-13.8862039154807,0,2.02512570535714,0,0,2.02512570535714,0,-9999,0,2.185838043256,0,1,
17,1989,1,9,37.7466275388993,17,8,0,0.105814546178561,unskilled1|school,2,0.9278828,1.75,1.8762051,1.0721172,0.210422292857143,0,0.210422292857143,0,-31.464489035779,-33.1302718429219,-33.1302718429219,0,0.210422292857143,0,0,0.210422292857143,0,-9999,0,0.42,0.193031007884725,1,
17,1989,1,28,18.0698879284411,17,7,1,0.924177843510159,rice_south|cassava,2,0.78023465,1.75,2.1345893625,1.21976535,0,0,0,0,-14.6467967403666,-16.7813861028666,-16.7813861028666,0,0,0,0,0,0,-9999,0,1.35622702836826,0,1,
17,1989,1,46,50.9708448812767,17,16,1,0.578894378941124,unskilled1|maize,2,1,1.75,1.75,1,1.07142857142857,0,1.07142857142857,0,-8.01537982272636,-8.69395125129779,-8.69395125129779,0,1.07142857142857,0,0,1.07142857142857,0,-9999,0,2.24194604806144,0,0,
17,1989,1,50,57.1764620163976,17,5,1,0.877685331511859,rice_north|maize,2,0.6611582,1.75,2.34297315,1.3388418,0,0,0,0,-26.3728534350814,-28.7158265850814,-28.7158265850814,0,0,0,0,0,0,-9999,0,0.44148471822156,3.21856459630488,1,
17,1989,1,56,41.4560544864367,17,14,1,0.729756550973948,maize|cassava|industrial_crop,3,0.8784818,1.75,1.96265685,1.1215182,1.49543333333333,0,1.49543333333333,0,-18.5455932885462,-19.0128168052128,-19.0128168052128,0,1.49543333333333,0,0,1.49543333333333,0,-9999,0,0.681249265714264,0,1,
17,1989,1,105,81.7788716683031,17,3,0,0.20789050317889,unskilled1|unskilled2,2,0.686484875,1.75,2.29865146875,1.313515125,3.57001625944368,0,3.57001625944368,0,-20.5612306531672,-19.2898658624735,-19.2898658624735,0,3.57001625944368,0,0,3.57001625944368,0,-9999,0,1.0022955550272,0,1,
17,1989,1,163,35.8329655817305,17,17,1,0.978698005003047,unskilled1|vanilla,2,0.99659825,1.75,1.7559530625,1.00340175,1.66524927083333,0,1.66524927083333,0,-31.5705735916442,-31.6612773833109,-31.6612773833109,0,1.66524927083333,0,0,1.66524927083333,0,-9999,0,0.42,6.52845545731452,1,
17,1989,1,170,50.222649384944,17,14,1,0.685331488336193,maize,1,0.8784818,1.75,1.96265685,1.1215182,0,0,0,0,-21.6827303277079,-23.6453871777079,-23.6453871777079,0,0,0,0,0,0,-9999,0,0.767523536680731,0,1,
17,1989,1,181,64.4501123345071,17,19,1,0.314742631653055,maize,1,0.5726665,1.75,2.497833625,1.4273335,0,0,0,0,-30.1155222773182,-32.6133559023182,-32.6133559023182,0,0,0,0,0,0,-9999,1,2.16009469648,0,1,
17,1989,1,209,69.0057126531355,17,6,1,0.254815585195161,vanilla,1,0.694278775,1.75,2.28501214375,1.305721225,0,0,0,0,-17.6784152342529,-19.9634273780029,-19.9634273780029,0,0,0,0,0,0,-9999,0,1.4,0,0,
18,1989,2,9,37.9966275388993,18,8,0,0.105814546178561,unskilled1|school,2,0.9278828,1.75,1.8762051,1.0721172,0.223175159090909,0,0.223175159090909,0,-33.1302718429219,-34.7833017838309,-34.7833017838309,0,0.223175159090909,0,0,0.223175159090909,0,-9999,0,0.42,0.193031007884725,1,
18,1989,2,28,18.3198879284411,18,7,1,0.924177843510159,rice_south|cassava,2,0.78023465,1.75,2.1345893625,1.21976535,6.91321733622169,0,6.91321733622169,6.91321733622169,-16.7813861028666,-12.0027581291449,-12.0027581291449,0,6.4159867826087,0.497230553612996,0,6.91321733622169,0,-9999,0,1.35622702836826,0,1,
18,1989,2,46,51.2208448812767,18,16,1,0.578894378941124,unskilled1|maize,2,1,1.75,1.75,1,0.714285714285714,0,0.714285714285714,0,-8.69395125129779,-9.72966553701207,-9.72966553701207,0,0.714285714285714,0,0,0.714285714285714,0,-9999,0,2.24194604806144,0,0,
18,1989,2,50,57.4264620163976,18,5,1,0.877685331511859,rice_north|maize,2,0.6611582,1.75,2.34297315,1.3388418,0,0,0,0,-28.7158265850814,-31.0587997350814,-31.0587997350814,0,0,0,0,0,0,-9999,0,0.44148471822156,3.21856459630488,1,
18,1989,2,56,41.7060544864367,18,14,1,0.729756550973948,maize|cassava|industrial_crop,3,0.8784818,1.75,1.96265685,1.1215182,6.45460529931799,0,6.45460529931799,6.45460529931799,-19.0128168052128,-14.5208683558949,-14.5208683558949,0,6.212752,0.241853299317989,0,6.45460529931799,0,-9999,0,0.681249265714264,0,1,
18,1989,2,105,82.0288716683031,18,3,0,0.20789050317889,unskilled1|unskilled2,2,0.686484875,1.75,2.29865146875,1.313515125,3.51093797619048,0,3.51093797619048,0,-19.2898658624735,-18.077579355033,-18.077579355033,0,3.51093797619048,0,0,3.51093797619048,0,-9999,0,1.0022955550272,0,1,
18,1989,2,163,36.0829655817305,18,17,0,0.978698005003047,unskilled1,1,0.99659825,1.75,1.7559530625,1.00340175,1.66524927083333,0,1.66524927083333,0,-31.6612773833109,-31.7519811749775,-31.7519811749775,0,1.66524927083333,0,0,1.66524927083333,0,-9999,0,0.42,6.52845545731452,1,
18,1989,2,170,50.472649384944,18,14,1,0.685331488336193,maize,1,0.8784818,1.75,1.96265685,1.1215182,0,0,0,0,-23.6453871777079,-25.6080440277079,-25.6080440277079,0,0,0,0,0,0,-9999,0,0.767523536680731,0,1,
18,1989,2,181,64.7001123345071,18,4,1,0.314742631653055,maize,1,0.8134601,1.75,2.076444825,1.1865399,0,0,0,0,-35.7718064703793,-37.8482512953793,-37.8482512953793,0,0,0,0,0,0,-9999,0,2.16009469648,0,1,
18,1989,2,209,69.2557126531355,18,12,0,0.254815585195161,(none),0,0.811508966666667,1.75,2.07985930833333,1.18849103333333,0,0,0,0,-22.2991919139476,-24.3790512222809,-24.3790512222809,0,0,0,0,0,0,-9999,0,1.4,0,1,
19,1989,3,9,38.2466275388993,19,8,0,0.105814546178561,unskilled1|school,2,0.8126773,1.75,2.077814725,1.1873227,0.794307770833333,0,0.794307770833333,0,-34.7833017838309,-36.0668087379976,-36.0668087379976,0,0.794307770833333,0,0,0.794307770833333,0,-9999,0,0.42,0.193031007884725,0,
19,1989,3,28,18.5698879284411,19,7,1,0.924177843510159,rice_south|cassava,2,0.717210775,1.75,2.24488114375,1.282789225,0,0,0,6.91321733622169,-12.0027581291449,-14.2476392728949,-14.2476392728949,0,0,0,0,0,0,-9999,0,1.35622702836826,0,1,
19,1989,3,46,51.4708448812767,19,16,1,0.578894378941124,maize|cassava|industrial_crop,3,0.8140533,1.75,2.075406725,1.1859467,10.8869288888257,0,10.8869288888257,10.8869288888257,-9.72966553701207,-0.918143373186349,-0.918143373186349,0,9.65058131,1.23634757882572,0,10.8869288888257,0,-9999,0,2.24194604806144,0,1,
19,1989,3,50,57.6764620163976,19,8,1,0.877685331511859,school|rice_south,2,0.8126773,1.75,2.077814725,1.1873227,0,0,0,0,-37.4594289890021,-39.5372437140021,-39.5372437140021,0,0,0,0,0,0,-9999,0,0.44148471822156,0,0,
19,1989,3,56,41.9560544864367,19,14,1,0.729756550973948,maize|cassava|industrial_crop,3,0.7324978,1.75,2.21812885,1.2675022,9.74561863070747,0,9.74561863070747,16.2002239300255,-14.5208683558949,-6.99337857518738,-6.99337857518738,0,9.38045145,0.365167180707473,0,9.74561863070747,0,-9999,0,0.681249265714264,0,0,
19,1989,3,105,82.2788716683031,19,3,0,0.20789050317889,unskilled1|unskilled2,2,0.8999727,1.75,1.925047775,1.1000273,3.77675927678571,0,3.77675927678571,0,-18.077579355033,-16.2258678532473,-16.2258678532473,0,3.77675927678571,0,0,3.77675927678571,0,-9999,0,1.0022955550272,0,1,
19,1989,3,163,36.3329655817305,19,19,1,0.978698005003047,maize|cassava,2,0.8556424,1.75,2.0026258,1.1443576,10.2111549295775,0,10.2111549295775,10.2111549295775,-37.6229560180056,-29.4144268884281,-29.4144268884281,0,9.97183098591549,0.239323943661972,0,10.2111549295775,0,-9999,1,0.42,0,0,
19,1989,3,170,50.722649384944,19,14,1,0.685331488336193,maize|cassava,2,0.7324978,1.75,2.21812885,1.2675022,9.79186386557519,0,9.79186386557519,9.79186386557519,-25.6080440277079,-18.0343090121327,-18.0343090121327,0,9.38045145,0.411412415575192,0,9.79186386557519,0,-9999,0,0.767523536680731,0,1,
19,1989,3,181,64.9501123345071,19,4,1,0.314742631653055,maize,1,0.748421875,1.75,2.19026171875,1.251578125,11.380874693863,0,11.380874693863,11.380874693863,-37.8482512953793,-28.6576383202664,-28.6576383202664,0,10.1304347826087,1.25043991125426,0,11.380874693863,0,-9999,0,2.16009469648,0,1,
19,1989,3,209,69.5057126531355,19,12,0,0.254815585195161,(none),0,0.799554166666667,1.75,2.10078020833333,1.20044583333333,0,0,0,0,-24.3790512222809,-26.4798314306143,-26.4798314306143,0,0,0,0,0,0,-9999,0,1.4,0,1,
20,1989,4,9,38.4966275388993,20,8,1,0.105814546178561,unskilled1|maize|industrial_crop,3,0.8126773,1.75,2.077814725,1.1873227,0.4765846625,0,0.4765846625,0,-36.0668087379976,-37.6680388004976,-37.6680388004976,0,0.4765846625,0,0,0.4765846625,0,-9999,0,0.42,0.193031007884725,1,
20,1989,4,28,18.8198879284411,20,4,1,0.924177843510159,rice_south|cassava,2,0.748421875,1.75,2.19026171875,1.251578125,7.18439285035077,0,7.18439285035077,14.0976101865725,-14.3832268155034,-9.38909568390266,-9.38909568390266,0,6.6676581,0.516734750350775,0,7.18439285035077,0,-9999,0,1.35622702836826,0,1,
20,1989,4,46,51.7208448812767,20,2,1,0.578894378941124,maize|cassava,2,0.91728705,1.75,1.8947476625,1.08271295,0,0,0,10.8869288888257,-2.05021816622113,-3.94496582872113,-3.94496582872113,0,0,0,0,0,0,-9999,0,2.24194604806144,0,1,
20,1989,4,50,57.9264620163976,20,8,1,0.877685331511859,unskilled1|school|rice_south,3,0.8126773,1.75,2.077814725,1.1873227,7.19749839085228,0,7.19749839085228,6.72091372835228,-39.5372437140021,-34.4175600481498,-34.4175600481498,0,7.03211738977273,0.165381001079555,0,7.19749839085228,0,-9999,0,0.44148471822156,0,1,
20,1989,4,56,42.2060544864367,20,14,1,0.729756550973948,maize|cassava|industrial_crop,3,0.7324978,1.75,2.21812885,1.2675022,0,0,0,16.2002239300255,-6.99337857518738,-9.21150742518738,-9.21150742518738,0,0,0,0,0,0,-9999,0,0.681249265714264,0,1,
20,1989,4,105,82.5288716683031,20,3,0,0.20789050317889,unskilled1|unskilled2,2,0.8999727,1.75,1.925047775,1.1000273,3.71425971428571,0,3.71425971428571,0,-16.2258678532473,-14.4366559139616,-14.4366559139616,0,3.71425971428571,0,0,3.71425971428571,0,-9999,0,1.0022955550272,0,1,
20,1989,4,163,36.5829655817305,20,17,1,0.978698005003047,maize|cassava,2,0.918997425,1.75,1.89175450625,1.081002575,0,0,0,10.2111549295775,-35.2854017314562,-37.1771562377062,-37.1771562377062,0,0,0,0,0,0,-9999,0,0.42,0,1,
20,1989,4,170,50.972649384944,20,14,1,0.685331488336193,maize|cassava,2,0.7324978,1.75,2.21812885,1.2675022,0,0,0,9.79186386557519,-18.0343090121327,-20.2524378621327,-20.2524378621327,0,0,0,0,0,0,-9999,0,0.767523536680731,0,1,
20,1989,4,181,65.2001123345071,20,3,1,0.314742631653055,maize,1,0.8999727,1.75,1.925047775,1.1000273,0,0,0,11.380874693863,-28.7286176725359,-30.6536654475359,-30.6536654475359,0,0,0,0,0,0,-9999,0,2.16009469648,0,1,
20,1989,4,209,69.7557126531355,20,12,0,0.254815585195161,school,1,0.799554166666667,1.75,2.10078020833333,1.20044583333333,0,0,0,0,-26.4798314306143,-28.5806116389476,-28.5806116389476,0,0,0,0,0,0,-9999,0,1.4,0,1,
21,1990,1,9,38.7466275388993,21,6,1,0.105814546178561,cassava,1,1,1.75,1.75,1,0,0,0,0,-43.5658411722056,-45.3158411722056,-45.3158411722056,0,0,0,0,0,0,-9999,0,0.443965020576,0,0,
21,1990,1,28,19.0698879284411,21,5,1,0.924177843510159,cassava,1,1,1.75,1.75,1,0,0,0,0,-15.2678389768516,-17.0178389768516,-17.0178389768516,0,0,0,0,0,0,-9999,0,3.15433206200773,0,1,
21,1990,1,46,51.9708448812767,21,2,1,0.578894378941124,maize|cassava,2,0.91728705,1.75,1.8947476625,1.08271295,0,0,0,0,-5.69496582872113,-7.58971349122113,-7.58971349122113,0,0,0,0,0,0,-9999,0,4.19867241544648,0,1,
21,1990,1,50,58.1764620163976,21,8,1,0.877685331511859,maize,1,0.8126773,1.75,2.077814725,1.1873227,0,0,0,0,-34.4175600481498,-36.4953747731498,-36.4953747731498,0,0,0,0,0,0,-9999,0,0.46667564764101,1.11376050914772,1,
21,1990,1,56,42.4560544864367,21,14,1,0.729756550973948,maize|industrial_crop,2,0.7324978,1.75,2.21812885,1.2675022,1.34308778571429,0,1.34308778571429,0,-10.9615074251874,-11.8365484894731,-11.8365484894731,0,1.34308778571429,0,0,1.34308778571429,0,-9999,0,2.45176799001812,0,1,
21,1990,1,105,82.7788716683031,21,3,1,0.20789050317889,unskilled2|maize,2,0.8999727,1.75,1.925047775,1.1000273,2.08927108928571,0,2.08927108928571,0,-14.9616559139616,-14.7974325996759,-14.7974325996759,0,2.08927108928571,0,0,2.08927108928571,0,-9999,0,1.61388469712488,0,1,
21,1990,1,163,36.8329655817305,21,17,0,0.978698005003047,(none),0,0.918997425,1.75,1.89175450625,1.081002575,0,0,0,0,-38.9271562377062,-40.8189107439562,-40.8189107439562,0,0,0,0,0,0,-9999,0,2.208968916616,0,1,
21,1990,1,170,51.222649384944,21,14,1,0.685331488336193,maize,1,0.7324978,1.75,2.21812885,1.2675022,0,0,0,0,-20.6201772483628,-22.8383060983628,-22.8383060983628,0,0,0,0,0,0,-9999,0,1.15838016448223,0,0,
21,1990,1,181,65.4501123345071,21,17,1,0.314742631653055,maize,1,0.918997425,1.75,1.89175450625,1.081002575,0,0,0,0,-34.1856443121113,-36.0773988183613,-36.0773988183613,0,0,0,0,0,0,-9999,0,3.81898050168442,0,1,
21,1990,1,209,70.0057126531355,21,7,1,0.254815585195161,cassava,1,0.717210775,1.75,2.24488114375,1.282789225,0,0,0,0,-29.8176997845553,-32.0625809283053,-32.0625809283053,0,0,0,0,0,0,-9999,0,0.42,0,0,
22,1990,2,9,38.9966275388993,22,6,1,0.105814546178561,cassava,1,1,1.75,1.75,1,7.79280766607872,0,7.79280766607872,7.79280766607872,-45.3158411722056,-39.2730335061269,-39.2730335061269,0,7.6,0.19280766607872,0,7.79280766607872,0,-9999,0,0.443965020576,0,1,
22,1990,2,28,19.3198879284411,22,19,1,0.924177843510159,cassava,1,0.8556424,1.75,2.0026258,1.1443576,6.42314991234116,0,6.42314991234116,6.42314991234116,-24.6931166859898,-20.2725925736486,-20.2725925736486,0,5.4422056897561,0.98094422258506,0,6.42314991234116,0,-9999,1,3.15433206200773,0,1,
22,1990,2,46,52.2208448812767,22,2,1,0.578894378941124,maize|cassava,2,0.91728705,1.75,1.8947476625,1.08271295,7.72774143404651,0,7.72774143404651,7.72774143404651,-7.58971349122113,-1.75671971967462,-1.75671971967462,0,6.43978452837209,1.28795690567442,0,7.72774143404651,0,-9999,0,4.19867241544648,0,1,
